Order_ID,Product_Line,Product_Name,Size,Units_Sold,MRP,Discount_Applied,Revenue,Order_Date,Region,Profit,Sales_Channel_Retail,Gender_Category_Men,Gender_Category_Women,Profit_Margin
2192,Basketball,Kyrie Flytrap,XL,0.25,0.5134769118315209,0.0,0.16904607862030174,,delhi,0.3374473168376445,True,True,False,1.9950052616658323
2193,Lifestyle,Waffle One,XL,0.25,0.5134769118315209,1.24,0.16904607862030174,,delhi,0.5776594537301891,True,False,True,3.415151320338417
2194,Soccer,Mercurial Superfly,M,0.25,0.5243548167052378,0.0,0.16904607862030174,,hyderbad,0.4088367288445003,False,True,False,2.4170630036434657
2195,Training,SuperRep Go,,0.25,0.5134769118315209,0.51,0.16904607862030174,,delhi,0.43110840949268353,False,False,True,2.548734283461773
2196,Soccer,Premier III,L,0.5,0.08787684975073815,0.0,0.16904607862030174,,delhi,0.408759784015866,False,False,False,2.4166081020030497
2197,Training,ZoomX Invincible,L,0.75,0.5134769118315209,0.0,0.16904607862030174,2024-06-10,bengaluru,0.15020015273548484,False,False,False,0.8879907471733554
2198,Training,SuperRep Go,7,1.0,0.5134769118315209,0.65,0.16904607862030174,2025-05-01,pune,0.1981310101124741,False,True,False,1.1713603515292696
2199,Soccer,Premier III,M,0.25,0.5134769118315209,0.0,0.16904607862030174,,kolkata,0.30571334588816457,True,True,False,1.807392452617411
2200,Basketball,Air Jordan,9,0.75,0.4460917268595761,0.0,0.16904607862030174,,delhi,0.5218936891775176,False,True,False,3.0854613564471802
2201,Training,SuperRep Go,11,0.25,0.5134769118315209,0.0,0.16904607862030174,2024-10-05,mumbai,0.5006953888887821,False,False,True,2.9601359545126704
2202,Basketball,Kyrie Flytrap,M,0.25,0.7400004255537519,1.06,0.17966825646856516,2025-04-07,bangalore,0.6143544425058622,True,True,False,3.41748011898469
2203,Lifestyle,Air Force 1,M,0.0,0.6128712487123871,0.0,0.16904607862030174,,pune,0.5302018070493005,False,True,False,3.1345793610710593
2204,Basketball,LeBron 20,7,0.25,0.7076433208712838,0.0,0.16904607862030174,,delhi,0.6301916118595065,False,True,False,3.7257240427911866
2205,Running,React Infinity,XL,0.0,0.5134769118315209,0.0,0.16904607862030174,,pune,0.14077056398635768,True,False,True,0.8322425511404183
2206,Training,Flex Trainer,M,0.5,0.5134769118315209,0.0,0.16904607862030174,,delhi,0.129742446422354,False,True,False,0.7670437735278463
2207,Running,Pegasus Turbo,XL,0.25,0.5134769118315209,0.0,0.16904607862030174,,hyderabad,0.6349352605448078,False,False,True,3.75376872892281
2208,Basketball,LeBron 20,M,0.25,0.3962643890362334,0.97,0.16904607862030174,,hyderbad,0.024099120328246636,True,False,True,0.14247519377817927
2209,Training,SuperRep Go,,0.25,0.5134769118315209,0.0,0.16904607862030174,2024-01-09,hyd,0.6070985451656526,True,False,False,3.589196687961442
2210,Lifestyle,Blazer Mid,XL,0.25,0.5134769118315209,0.0,0.16904607862030174,2024-09-08,kolkata,0.36555333911701965,True,True,False,2.1611694583686565
2212,Lifestyle,Blazer Mid,L,0.25,0.7089462663290607,0.0,0.16904607862030174,,kolkata,0.21378543549811196,False,False,True,1.263910090271832
2213,Running,Air Zoom,9,0.25,0.4641402124514525,0.0,0.16904607862030174,,delhi,0.9503571201858988,False,False,True,5.618558396019666
2214,Basketball,LeBron 20,XL,0.5,0.37666513550757924,0.0,0.16904607862030174,,mumbai,0.5088592352068757,True,True,False,3.0084010185607695
2215,Basketball,Zoom Freak,XL,0.75,0.5134769118315209,0.36,0.16904607862030174,,kolkata,0.8566614023579744,False,True,False,5.064624668485538
2216,Lifestyle,Air Force 1,M,0.25,0.1383037177126736,0.0,0.16904607862030174,,hyd,0.7342229437937263,False,False,True,4.340762433174146
2217,Lifestyle,Waffle One,L,0.25,0.5134769118315209,0.0,0.16904607862030174,,delhi,0.65213820060671,True,False,True,3.8554733631787386
2218,Soccer,Premier III,6,0.5,0.5134769118315209,0.0,0.16904607862030174,,bangalore,0.5077089100187938,False,False,False,3.001600239036556
2219,Basketball,Air Jordan,M,0.25,0.5134769118315209,1.06,0.16904607862030174,,bengaluru,0.8665988269760875,False,False,True,5.1233752153452174
2220,Training,SuperRep Go,M,0.25,0.5134769118315209,0.0,0.16904607862030174,2024-09-09,kolkata,0.40193285409529234,False,False,False,2.376246953957172
2221,Lifestyle,Waffle One,L,0.5,0.171390521916644,0.0,0.16904607862030174,2024-06-01,mumbai,0.17356252632955854,True,False,False,1.0261102577445549
2222,Training,ZoomX Invincible,XL,0.5,0.8624422529816925,0.11,0.5230963176718396,,mumbai,0.7734898134664993,True,True,False,1.4783930760606945
2223,Training,Flex Trainer,M,0.25,0.897858338162534,0.0,0.16904607862030174,,kolkata,0.3844548362710228,False,False,False,2.272916046336759
2224,Lifestyle,Dunk Low,,0.25,0.5134769118315209,0.12,0.16904607862030174,,pune,0.8614012038018439,False,False,False,5.092646609535141
2225,Basketball,Kyrie Flytrap,11,0.25,0.5134769118315209,0.0,0.16904607862030174,,hyd,0.4493481811204321,True,False,False,2.6565687173223016
2226,Basketball,Zoom Freak,,0.25,0.5134769118315209,0.31,0.16904607862030174,,delhi,0.20549655383348756,False,False,True,1.214905811058057
2228,Basketball,Zoom Freak,,0.25,0.9231412375353429,0.0,0.16904607862030174,,kolkata,0.20620829349835434,False,False,False,1.2191136512319016
2229,Running,Air Zoom,XL,0.25,0.6429115887048021,0.0,0.16904607862030174,,mumbai,0.8624899731270187,True,True,False,5.099083467747023
2230,Lifestyle,Dunk Low,10,0.25,0.5134769118315209,0.0,0.16904607862030174,,bengaluru,0.3810461803625256,False,False,False,2.252763903666346
2231,Training,Flex Trainer,9,0.0,0.5134769118315209,1.05,0.16904607862030174,2025-04-01,bengaluru,0.22310922510786702,False,False,False,1.3190327965491975
2232,Running,Free RN,XL,0.25,0.017854483146194,0.32,0.16904607862030174,,kolkata,0.6942712651461086,False,False,True,4.104566128929334
2233,Lifestyle,Air Force 1,XL,0.0,0.5134769118315209,0.0,0.16904607862030174,,kolkata,0.6920013927013984,False,True,False,4.091146530537073
2234,Training,Flex Trainer,,1.0,0.5234899412860986,1.12,0.10263186957394589,,bengaluru,0.6318978634344709,True,True,False,6.1509428968352795
2236,Soccer,Mercurial Superfly,M,0.25,0.5134769118315209,0.0,0.16904607862030174,,delhi,0.40010156717379725,False,True,False,2.36542029491528
2237,Training,Metcon 7,M,0.25,0.3859084133228364,0.0,0.16904607862030174,,mumbai,0.18488688148380406,False,False,False,1.093060406672727
2238,Training,SuperRep Go,,0.75,0.2931602247424461,0.0,0.16904607862030174,,delhi,0.3580512183251804,False,False,False,2.116816548428131
2239,Training,SuperRep Go,XL,0.25,0.5134769118315209,0.0,0.16904607862030174,2024-04-08,kolkata,0.5674738820397305,False,True,False,3.354933715688396
2240,Basketball,Air Jordan,M,0.25,0.9404575203483534,0.48,0.16904607862030174,,kolkata,0.052028169501762984,True,False,False,0.3075931167080471
2241,Soccer,Tiempo Legend,12,0.25,0.9581730727108652,0.0,0.16904607862030174,,hyderbad,0.18574096908164422,False,False,True,1.0981098148813406
2243,Lifestyle,Blazer Mid,L,0.25,0.9688795044551723,0.0,0.16904607862030174,2024-07-11,delhi,0.28193162297803415,True,True,False,1.666793728105946
2244,Training,Metcon 7,L,0.5,0.5134769118315209,0.0,0.16904607862030174,,delhi,0.5969822238209648,False,False,False,3.529388494787795
2245,Running,React Infinity,,0.25,0.2655605606795844,0.0,0.16904607862030174,,pune,0.17485519945061392,False,False,False,1.0337526053035377
2246,Basketball,LeBron 20,L,0.25,0.725988442460752,0.0,0.16904607862030174,2024-02-10,hyderabad,0.04923891946377147,False,False,False,0.29110293224298006
2247,Training,Metcon 7,,0.25,0.5134769118315209,0.0,0.16904607862030174,,mumbai,0.00791954648718,False,False,True,0.04682075133977985
2248,Training,Metcon 7,M,1.0,0.7814330898081128,0.24,0.7297291315586035,,bengaluru,0.543318976710724,False,True,False,0.7444468207927335
2249,Training,Flex Trainer,M,0.25,0.716449780276585,0.0,0.16904607862030174,,delhi,0.0974083058095269,False,True,False,0.5758827316841828
2250,Basketball,Kyrie Flytrap,XL,0.25,0.5134769118315209,0.0,0.16904607862030174,2024-01-10,pune,0.3886579475351686,True,True,False,2.297765048444463
2252,Running,Free RN,L,0.25,0.5134769118315209,0.0,0.16904607862030174,,delhi,0.4105372095573172,True,False,True,2.4271163298966516
2253,Training,Flex Trainer,M,0.0,0.5134769118315209,0.0,0.16904607862030174,,bengaluru,0.522463080909411,False,True,False,3.0888276285862557
2254,Basketball,LeBron 20,M,0.25,0.5134769118315209,0.89,0.16904607862030174,,hyd,0.5465622012376575,False,False,True,3.2313028223644347
2255,Basketball,LeBron 20,XL,0.25,0.02702516649790541,0.84,0.16904607862030174,2025-06-04,mumbai,0.3435355764033294,True,False,False,2.0309993539637197
2256,Soccer,Phantom GT,,0.25,0.5134769118315209,0.0,0.16904607862030174,,hyderbad,0.8416129174978311,False,True,False,4.975657280161248
2257,Basketball,Kyrie Flytrap,XL,0.25,0.5134769118315209,0.0,0.16904607862030174,2025-09-02,mumbai,0.1604107314952496,False,True,False,0.948356194856511
2258,Lifestyle,Dunk Low,L,0.25,0.5134769118315209,0.39,0.16904607862030174,,mumbai,0.7740688233019718,False,False,True,4.576333247663386
2259,Soccer,Mercurial Superfly,M,0.25,0.5134769118315209,0.0,0.16904607862030174,,delhi,0.6777319742311769,True,False,True,4.006785021321991
2260,Lifestyle,Dunk Low,M,0.5,0.5134769118315209,0.0,0.16904607862030174,2024-12-12,pune,0.16295760532304324,True,False,True,0.9634134391542688
2261,Training,ZoomX Invincible,,0.25,0.0622021906005189,0.54,0.16904607862030174,2024-04-10,pune,0.5336239283028087,True,False,True,3.1548111115285447
2262,Running,Pegasus Turbo,L,0.0,0.5134769118315209,0.0,0.16904607862030174,,pune,0.8360536536290067,True,False,True,4.942790636641218
2263,Soccer,Premier III,M,0.0,0.39620431085950597,0.0,0.16904607862030174,2024-08-10,kolkata,0.7136382785133489,False,False,True,4.219064871821951
2264,Training,ZoomX Invincible,,1.0,0.4525501308577787,1.08,0.1288247016494623,,bengaluru,0.4708196355508191,True,True,False,3.651896258258921
2265,Soccer,Premier III,7,0.25,0.05211030853898632,0.0,0.16904607862030174,,delhi,0.21767307296485738,True,False,True,1.2868939956538326
2266,Basketball,LeBron 20,L,0.25,0.5134769118315209,0.0,0.16904607862030174,,kolkata,0.899275372076337,True,False,True,5.316560569488731
2267,Running,Air Zoom,M,0.25,0.13381037074493182,0.0,0.16904607862030174,,kolkata,0.27663589514728204,True,False,True,1.6354851227043394
2268,Soccer,Mercurial Superfly,M,0.75,0.6663896395184234,0.0,0.16904607862030174,,kolkata,0.330483809846245,False,True,False,1.9538366632082165
2269,Training,ZoomX Invincible,11,1.0,0.5529307511399209,0.0,0.16904607862030174,,mumbai,0.15274702656327846,True,False,True,0.903047991471113
2270,Running,React Infinity,XL,0.25,0.5134769118315209,1.03,0.16904607862030174,2025-06-06,pune,0.8247658472683624,True,True,False,4.8760565659922435
2271,Lifestyle,Waffle One,9,0.25,0.3892502619033017,0.07,0.16904607862030174,2024-03-05,delhi,0.47960865860156626,True,False,False,2.8354701599567638
2273,Running,Free RN,M,0.25,0.25004161665367064,0.0,0.16904607862030174,,kolkata,0.11246640877324936,False,False,False,0.6649069827135241
2274,Training,Metcon 7,6,1.0,0.5134769118315209,0.45,0.16904607862030174,,bengaluru,0.7235141472685548,False,False,True,4.277451497369299
2275,Running,Pegasus Turbo,M,0.25,0.5134769118315209,0.0,0.16904607862030174,2025-03-07,pune,0.07994760057170006,False,False,False,0.47265417693286305
2276,Lifestyle,Air Force 1,L,0.25,0.5081449736469581,0.0,0.16904607862030174,,kolkata,0.45805064123896555,True,False,False,2.70801809285331
2277,Basketball,LeBron 20,M,0.25,0.20979925127572255,0.0,0.16904607862030174,,hyderbad,0.9939521364693481,False,False,False,5.876294292938159
2278,Training,SuperRep Go,11,0.25,0.5134769118315209,1.22,0.16904607862030174,2025-07-03,pune,0.9305457504332957,True,True,False,5.5014325961536485
2279,Lifestyle,Blazer Mid,6,0.25,0.5134769118315209,0.0,0.16904607862030174,2024-03-08,mumbai,0.37819152722019495,True,False,True,2.2358870528069255
2280,Soccer,Mercurial Superfly,M,0.25,0.5134769118315209,0.0,0.16904607862030174,,delhi,0.8211725237711431,False,False,True,4.854812659384833
2281,Lifestyle,Waffle One,M,0.5,0.5134769118315209,0.0,0.16904607862030174,,kolkata,0.5680067249780227,True,False,False,3.358083909548275
2282,Running,Free RN,,0.25,0.5134769118315209,0.26,0.16904607862030174,,mumbai,0.0378683974123454,True,True,False,0.22387984233055847
2283,Soccer,Mercurial Superfly,10,0.25,0.5134769118315209,0.0,0.16904607862030174,,delhi,0.32084262281837367,True,True,False,1.8968374876641365
2284,Soccer,Mercurial Superfly,M,0.25,0.5134769118315209,0.53,0.16904607862030174,2024-08-10,kolkata,0.49424164138708443,False,False,False,2.921981079422808
2285,Basketball,LeBron 20,L,0.25,0.5134769118315209,0.0,0.16904607862030174,,delhi,0.6561527970407018,True,False,True,3.879207856267424
2286,Lifestyle,Waffle One,,0.25,0.5134769118315209,0.0,0.16904607862030174,,bangalore,0.696044843446128,False,False,True,4.115051611740914
2287,Running,React Infinity,9,0.75,0.5134769118315209,0.0,0.16904607862030174,,mumbai,0.10553752695473528,False,False,True,0.6239430899940955
2288,Training,ZoomX Invincible,,0.25,0.5134769118315209,0.25,0.16904607862030174,,hyderabad,0.5328871815686358,True,False,True,3.150455428321565
2289,Running,Air Zoom,L,0.25,0.5134769118315209,0.51,0.16904607862030174,,mumbai,0.8388467509084299,True,False,True,4.959303566188305
2290,Training,Flex Trainer,L,0.25,0.5134769118315209,0.0,0.16904607862030174,,kolkata,0.33586032974706315,False,False,True,1.9856229153322598
2291,Basketball,LeBron 20,L,0.25,0.5134769118315209,0.0,0.16904607862030174,,pune,0.7557040163276927,True,False,True,4.467759598637183
2292,Running,Free RN,M,0.5,0.5134769118315209,1.1,0.16904607862030174,2024-05-11,kolkata,0.46009545005992075,False,False,True,2.720107103947356
2293,Basketball,Air Jordan,XL,0.75,0.5134769118315209,0.0,0.16904607862030174,,mumbai,0.7165852654500406,True,False,True,4.23648760464987
2012,Soccer,Phantom GT,,0.25,0.5134769118315209,0.0,0.16904607862030174,2024-01-09,hyderabad,0.054771252642573945,True,False,True,0.3238103601888648
2295,Lifestyle,Dunk Low,,0.25,0.5134769118315209,0.81,0.16904607862030174,,hyd,0.9811388988810298,True,False,False,5.800541797267943
2296,Soccer,Phantom GT,,0.25,0.5134769118315209,0.0,0.16904607862030174,,delhi,0.002012107268785606,False,False,True,0.011895677896869098
2297,Basketball,LeBron 20,M,0.25,0.544418424474848,0.74,0.16904607862030174,,pune,0.3182226514033775,False,False,False,1.8813480868079842
2298,Training,SuperRep Go,,0.25,0.4461442952642126,0.49,0.16904607862030174,2025-11-06,kolkata,0.8934871973423256,True,True,False,5.282340593588464
2299,Soccer,Phantom GT,,0.5,0.5134769118315209,0.77,0.16904607862030174,2025-09-05,hyderbad,0.7302295071876088,False,False,False,4.317153038036574
2300,Basketball,Air Jordan,L,0.75,0.5413306565167926,0.78,0.26246866263038515,,delhi,0.8809413430335115,True,True,False,3.3550894238799636
2301,Soccer,Mercurial Superfly,XL,0.25,0.7479194802236411,0.0,0.16904607862030174,,pune,0.13344926354180894,False,True,False,0.7889586600548699
2302,Running,Air Zoom,XL,0.0,0.5134769118315209,0.0,0.16904607862030174,,hyd,0.5173212427359273,True,False,True,3.05842882646548
2303,Running,Free RN,L,0.5,0.062263520405928224,0.0,0.16904607862030174,,hyd,0.8023171935143204,True,False,False,4.7433390124009795
2304,Training,Flex Trainer,11,0.25,0.5134769118315209,0.0,0.16904607862030174,,hyd,0.6261750918047986,False,True,False,3.7019781771614895
2305,Running,Pegasus Turbo,L,0.25,0.35008930370644803,0.08,0.16904607862030174,,mumbai,0.7682806485679606,True,False,False,4.54211327176312
2306,Basketball,Air Jordan,,0.25,0.7836359562881199,0.29,0.3002744856244917,2024-10-11,bangalore,0.3223161162867195,True,False,False,1.0730475846395882
2307,Running,Free RN,XL,0.5,0.921507862105565,0.0,0.16904607862030174,,kolkata,0.6905836842338122,True,False,True,4.082764967812414
2308,Running,Pegasus Turbo,,0.0,0.5134769118315209,0.65,0.16904607862030174,2025-01-05,bengaluru,0.669675850673171,False,True,False,3.9591568195704734
2310,Running,Air Zoom,XL,0.25,0.5134769118315209,0.0,0.16904607862030174,2025-04-02,kolkata,0.026520958809509592,False,True,False,0.15679322291026154
2312,Soccer,Premier III,,0.25,0.5134769118315209,0.0,0.16904607862030174,,bengaluru,0.27870955827897503,False,False,False,1.647744721913541
2313,Training,SuperRep Go,M,0.0,0.5134769118315209,0.0,0.16904607862030174,,delhi,0.32317982198813894,False,False,True,1.9106551249917616
2314,Soccer,Mercurial Superfly,M,0.5,0.5134769118315209,0.86,0.16904607862030174,2024-09-12,mumbai,0.5202297572583019,True,False,True,3.0756241084731917
2315,Basketball,Kyrie Flytrap,M,0.25,0.8940696581426582,0.71,0.16904607862030174,2024-12-11,hyderabad,0.2582229976551063,True,True,False,1.5266271601528758
2316,Soccer,Phantom GT,M,0.25,0.5134769118315209,0.39,0.16904607862030174,,delhi,0.9737214174006883,True,True,False,5.756689279131876
2317,Training,Flex Trainer,M,0.25,0.9623535125081514,1.06,0.16904607862030174,,kolkata,0.2369458289170208,False,True,False,1.4008354840369406
2318,Soccer,Phantom GT,11,0.5,0.5134769118315209,0.25,0.16904607862030174,2025-04-04,delhi,0.5950701448294037,True,True,False,3.518084189023466
2319,Basketball,Kyrie Flytrap,L,0.25,0.4560133874203808,0.0,0.16904607862030174,,delhi,0.6426816811675609,False,False,True,3.799565951571656
2320,Running,Pegasus Turbo,XL,0.25,0.2536613268015005,0.0,0.16904607862030174,,hyd,0.4741840481828517,True,False,False,2.8033995943074608
2321,Lifestyle,Dunk Low,8,0.25,0.5134769118315209,0.0,0.16904607862030174,2024-10-06,mumbai,0.1609781996064272,False,True,False,0.9517110944545765
2322,Running,Pegasus Turbo,L,0.0,0.7521800242565639,0.0,0.16904607862030174,2025-07-04,delhi,0.4872877524992642,True,False,True,2.8808693436702444
2323,Lifestyle,Dunk Low,,0.25,0.5670704003584665,0.0,0.16904607862030174,2025-05-01,bengaluru,0.14354250143790648,False,True,False,0.8486303827363918
2324,Soccer,Mercurial Superfly,M,0.0,0.5134769118315209,0.21,0.16904607862030174,,kolkata,0.7385587848872662,False,False,True,4.366396140611568
2325,Basketball,Zoom Freak,M,0.0,0.7541313133715247,0.56,0.16904607862030174,,kolkata,0.9913764083308166,False,True,False,5.861066460525245
2326,Lifestyle,Dunk Low,XL,1.0,0.992580345174158,0.0,0.16904607862030174,2024-10-12,kolkata,0.6245938755763649,True,False,True,3.6926299484509486
2327,Training,Flex Trainer,XL,1.0,0.5800097376711446,0.0,0.16904607862030174,,delhi,0.8851983156777011,True,True,False,5.2333363143746885
2328,Lifestyle,Waffle One,6,0.5,0.556077345646022,0.29,0.3737864663698102,2024-09-11,mumbai,0.2383385303153007,False,True,False,0.6374623094262006
